------ Execution Data ------ 

Tamanho do Cubo: 25x25x25
N° de Células: 15625
Células Bloqueadas: 4687 (30%)
Número de Rotas (Start- Goal): 6000

 Block   ;G(n) ;Tempo (ms) 
[7,21,16]  ;  29  ;  35
[17,13,18]  ;  0  ;  0
[20,12,24]  ;  0  ;  0
[8,5,22]  ;  28  ;  11
[21,14,3]  ;  16  ;  4
[5,8,21]  ;  28  ;  26
[23,8,5]  ;  16  ;  4
[5,13,7]  ;  0  ;  0
[15,21,2]  ;  0  ;  0
[13,17,16]  ;  0  ;  0
[3,16,6]  ;  26  ;  6
[10,23,5]  ;  0  ;  0
[2,14,4]  ;  0  ;  0
[19,24,17]  ;  0  ;  0
[18,24,6]  ;  33  ;  45
[24,21,14]  ;  19  ;  7
[16,20,13]  ;  35  ;  70
[24,17,9]  ;  0  ;  0
[24,11,3]  ;  0  ;  0
[24,19,24]  ;  40  ;  97
[7,13,22]  ;  32  ;  15
[23,9,19]  ;  0  ;  0
[7,15,23]  ;  34  ;  61
[0,10,9]  ;  32  ;  68
[2,18,4]  ;  30  ;  24
[24,14,5]  ;  0  ;  0
[17,0,12]  ;  0  ;  0
[7,24,17]  ;  0  ;  0
[18,22,0]  ;  30  ;  29
[14,21,9]  ;  15  ;  2
[13,22,17]  ;  0  ;  0
[5,6,4]  ;  6  ;  0
[12,22,0]  ;  0  ;  0
[22,4,10]  ;  0  ;  0
[17,12,3]  ;  25  ;  7
[3,12,5]  ;  39  ;  130
[21,20,3]  ;  10  ;  1
[23,13,11]  ;  13  ;  2
[6,8,9]  ;  7  ;  1
[17,15,22]  ;  0  ;  0
[13,10,18]  ;  0  ;  0
[10,15,17]  ;  26  ;  24
[0,4,12]  ;  46  ;  171
[18,2,21]  ;  42  ;  133
[16,24,8]  ;  0  ;  0
[22,19,23]  ;  0  ;  0
[20,18,13]  ;  32  ;  33
[9,3,21]  ;  0  ;  0
[18,14,17]  ;  13  ;  3
[8,14,9]  ;  0  ;  0
[8,19,8]  ;  31  ;  22
[3,13,20]  ;  0  ;  0
[7,20,16]  ;  19  ;  2
[8,0,9]  ;  0  ;  0
[0,23,14]  ;  0  ;  0
[5,4,6]  ;  27  ;  23
[24,24,3]  ;  17  ;  3
[13,4,14]  ;  0  ;  0
[14,23,22]  ;  29  ;  41
[4,9,4]  ;  0  ;  0
[23,0,21]  ;  33  ;  46
[13,11,24]  ;  23  ;  18
[19,6,12]  ;  0  ;  0
[4,19,0]  ;  0  ;  0
[4,12,1]  ;  25  ;  12
[21,21,16]  ;  0  ;  0
[0,0,0]  ;  36  ;  26
[3,7,9]  ;  0  ;  0
[1,16,9]  ;  30  ;  14
[17,19,8]  ;  35  ;  98
[10,24,7]  ;  0  ;  0
[23,8,18]  ;  0  ;  0
[2,17,3]  ;  0  ;  0
[12,22,22]  ;  0  ;  0
[22,21,10]  ;  0  ;  0
[7,13,11]  ;  31  ;  22
[11,2,2]  ;  24  ;  5
[3,20,8]  ;  0  ;  0
[17,12,7]  ;  26  ;  19
[8,14,16]  ;  0  ;  0
[3,21,13]  ;  0  ;  0
[3,3,18]  ;  13  ;  2
[2,10,11]  ;  0  ;  0
[12,4,24]  ;  32  ;  52
[10,9,15]  ;  23  ;  13
[16,7,13]  ;  16  ;  3
[24,21,8]  ;  42  ;  175
[9,22,3]  ;  26  ;  20
[8,8,21]  ;  21  ;  8
[10,6,15]  ;  18  ;  5
[5,12,4]  ;  0  ;  0
[2,13,6]  ;  0  ;  0
[24,8,11]  ;  18  ;  4
[20,13,14]  ;  14  ;  4
[2,9,7]  ;  11  ;  1
[7,1,16]  ;  0  ;  0
[7,16,20]  ;  0  ;  0
[12,13,24]  ;  18  ;  6
[14,10,8]  ;  0  ;  0
[2,1,11]  ;  28  ;  8
[0,15,14]  ;  43  ;  88
[24,0,22]  ;  25  ;  9
[6,23,2]  ;  37  ;  103
[7,9,14]  ;  25  ;  14
[7,21,15]  ;  7  ;  0
[12,13,23]  ;  0  ;  0
[16,18,6]  ;  24  ;  16
[1,10,19]  ;  0  ;  0
[23,17,9]  ;  30  ;  41
[18,6,13]  ;  0  ;  0
[22,21,7]  ;  32  ;  59
[8,21,16]  ;  22  ;  9
[24,8,8]  ;  19  ;  8
[19,2,15]  ;  26  ;  12
[24,14,11]  ;  28  ;  19
[9,8,19]  ;  0  ;  0
[6,20,24]  ;  40  ;  44
[20,11,8]  ;  0  ;  0
[1,15,15]  ;  29  ;  15
[3,20,7]  ;  9  ;  0
[6,7,2]  ;  21  ;  5
[22,13,15]  ;  16  ;  2
[2,7,5]  ;  0  ;  0
[15,5,21]  ;  11  ;  1
[4,7,13]  ;  0  ;  0
[15,21,21]  ;  15  ;  4
[7,4,5]  ;  0  ;  0
[10,20,14]  ;  13  ;  2
[14,9,22]  ;  0  ;  0
[15,18,1]  ;  19  ;  2
[5,14,15]  ;  22  ;  5
[16,22,11]  ;  19  ;  3
[19,19,18]  ;  21  ;  5
[11,10,24]  ;  0  ;  0
[23,10,23]  ;  24  ;  15
[20,17,10]  ;  0  ;  0
[8,11,21]  ;  0  ;  0
[10,23,14]  ;  33  ;  53
[0,13,5]  ;  0  ;  0
[23,14,23]  ;  39  ;  48
[2,11,8]  ;  0  ;  0
[15,2,19]  ;  0  ;  0
[4,16,11]  ;  16  ;  6
[7,3,0]  ;  0  ;  0
[3,9,13]  ;  0  ;  0
[11,22,15]  ;  10  ;  1
[13,17,17]  ;  17  ;  5
[1,17,22]  ;  0  ;  0
[2,1,10]  ;  0  ;  0
[17,13,19]  ;  24  ;  11
[24,14,18]  ;  0  ;  0
[10,1,3]  ;  41  ;  68
[15,23,14]  ;  0  ;  0
[11,14,13]  ;  0  ;  0
[24,18,23]  ;  49  ;  231
[12,17,2]  ;  33  ;  83
[16,6,10]  ;  0  ;  0
[13,2,19]  ;  13  ;  2
[11,15,15]  ;  21  ;  12
[15,10,14]  ;  23  ;  13
[8,10,6]  ;  19  ;  4
[7,18,0]  ;  29  ;  16
[3,3,3]  ;  0  ;  0
[4,14,6]  ;  0  ;  0
[13,19,6]  ;  0  ;  0
[1,22,14]  ;  25  ;  10
[7,0,13]  ;  0  ;  0
[1,15,4]  ;  0  ;  0
[3,4,14]  ;  0  ;  0
[13,5,16]  ;  17  ;  2
[9,14,16]  ;  20  ;  11
[0,22,14]  ;  34  ;  24
[12,0,17]  ;  37  ;  53
[19,21,14]  ;  36  ;  81
[19,5,8]  ;  0  ;  0
[4,0,16]  ;  0  ;  0
[3,4,24]  ;  46  ;  228
[0,5,15]  ;  29  ;  21
[20,15,21]  ;  0  ;  0
[10,10,4]  ;  26  ;  24
[16,24,15]  ;  19  ;  6
[16,2,23]  ;  0  ;  0
[20,16,18]  ;  0  ;  0
[19,14,1]  ;  0  ;  0
[19,18,16]  ;  26  ;  5
[22,19,24]  ;  0  ;  0
[7,9,19]  ;  22  ;  8
[24,23,6]  ;  0  ;  0
[6,7,22]  ;  0  ;  0
[15,20,16]  ;  0  ;  0
[21,3,3]  ;  0  ;  0
[9,20,0]  ;  35  ;  59
[4,2,17]  ;  0  ;  0
[24,2,15]  ;  38  ;  70
[15,5,23]  ;  17  ;  5
[21,17,22]  ;  0  ;  0
[9,16,19]  ;  24  ;  13
[6,13,21]  ;  0  ;  0
[7,17,18]  ;  13  ;  1
[2,15,24]  ;  12  ;  2
[15,24,4]  ;  28  ;  31
[13,19,3]  ;  13  ;  2
[16,24,11]  ;  0  ;  0
[9,11,8]  ;  0  ;  0
[4,20,6]  ;  28  ;  27
[11,7,8]  ;  0  ;  0
[8,11,5]  ;  0  ;  0
[23,11,1]  ;  46  ;  125
[0,16,24]  ;  0  ;  0
[19,24,24]  ;  0  ;  0
[6,20,18]  ;  0  ;  0
[19,4,9]  ;  24  ;  16
[11,8,8]  ;  0  ;  0
[17,2,4]  ;  33  ;  33
[2,21,21]  ;  0  ;  0
[20,8,9]  ;  0  ;  0
[1,7,8]  ;  38  ;  109
[0,21,4]  ;  0  ;  0
[22,3,23]  ;  0  ;  0
[6,22,22]  ;  0  ;  0
[18,14,5]  ;  0  ;  0
[14,7,2]  ;  0  ;  0
[6,2,7]  ;  0  ;  0
[2,11,19]  ;  29  ;  67
[13,18,24]  ;  0  ;  0
[23,17,11]  ;  30  ;  39
[7,3,21]  ;  52  ;  267
[17,22,0]  ;  46  ;  195
[15,20,10]  ;  0  ;  0
[9,15,4]  ;  0  ;  0
[20,5,20]  ;  36  ;  44
[18,24,24]  ;  40  ;  112
[21,14,5]  ;  23  ;  11
[15,14,5]  ;  0  ;  0
[22,14,17]  ;  0  ;  0
[9,12,10]  ;  0  ;  0
[2,12,21]  ;  33  ;  57
[13,0,20]  ;  0  ;  0
[9,24,10]  ;  38  ;  73
[3,24,24]  ;  0  ;  0
[9,12,9]  ;  27  ;  21
[15,1,3]  ;  7  ;  0
[9,0,23]  ;  44  ;  149
[10,16,16]  ;  0  ;  0
[0,8,3]  ;  0  ;  0
[10,23,9]  ;  25  ;  14
[17,20,15]  ;  13  ;  2
[19,15,1]  ;  16  ;  1
[15,6,14]  ;  0  ;  0
[21,4,24]  ;  27  ;  15
[17,5,23]  ;  28  ;  15
[6,23,20]  ;  0  ;  0
[20,18,5]  ;  31  ;  31
[20,8,16]  ;  0  ;  0
[9,1,12]  ;  9  ;  1
[12,19,21]  ;  0  ;  0
[7,4,4]  ;  30  ;  31
[22,23,13]  ;  0  ;  0
[11,16,24]  ;  11  ;  1
[11,5,23]  ;  0  ;  0
[0,23,1]  ;  42  ;  133
[10,0,4]  ;  0  ;  0
[15,2,23]  ;  45  ;  126
[6,22,17]  ;  0  ;  0
[6,22,6]  ;  15  ;  4
[14,10,11]  ;  0  ;  0
[3,7,6]  ;  0  ;  0
[11,22,1]  ;  36  ;  73
[9,8,23]  ;  0  ;  0
[16,17,19]  ;  0  ;  0
[3,22,19]  ;  28  ;  27
[17,12,1]  ;  0  ;  0
[12,20,13]  ;  0  ;  0
[24,5,14]  ;  0  ;  0
[12,8,9]  ;  0  ;  0
[6,20,9]  ;  18  ;  5
[11,7,6]  ;  0  ;  0
[7,11,8]  ;  12  ;  2
[3,22,6]  ;  21  ;  6
[21,3,8]  ;  11  ;  1
[6,21,18]  ;  23  ;  7
[11,16,12]  ;  15  ;  3
[11,13,9]  ;  26  ;  25
[9,10,14]  ;  0  ;  0
[19,13,5]  ;  8  ;  1
[0,0,23]  ;  0  ;  0
[21,19,5]  ;  40  ;  89
[5,16,12]  ;  21  ;  9
[23,19,23]  ;  0  ;  0
[19,22,24]  ;  31  ;  35
[22,6,11]  ;  16  ;  2
[7,6,16]  ;  0  ;  0
[20,6,5]  ;  19  ;  6
[2,14,15]  ;  33  ;  81
[8,5,2]  ;  0  ;  0
[20,16,19]  ;  34  ;  38
[7,10,12]  ;  0  ;  0
[20,23,9]  ;  0  ;  0
[10,17,19]  ;  3  ;  1
[4,16,14]  ;  16  ;  6
[24,6,23]  ;  28  ;  25
[14,16,8]  ;  29  ;  15
[21,13,3]  ;  0  ;  0
[18,10,15]  ;  26  ;  11
[15,23,21]  ;  9  ;  1
[13,5,4]  ;  0  ;  0
[1,7,13]  ;  4  ;  0
[24,8,9]  ;  4  ;  1
[1,0,13]  ;  22  ;  9
[16,14,15]  ;  20  ;  4
[9,22,13]  ;  0  ;  0
[10,8,6]  ;  0  ;  0
[12,16,6]  ;  32  ;  95
[11,5,17]  ;  28  ;  21
[1,6,8]  ;  0  ;  0
[16,14,23]  ;  33  ;  67
[15,11,8]  ;  20  ;  8
[22,22,2]  ;  0  ;  0
[18,23,20]  ;  44  ;  126
[5,2,18]  ;  0  ;  0
[13,5,18]  ;  0  ;  0
[16,15,14]  ;  23  ;  13
[7,2,23]  ;  50  ;  172
[15,7,3]  ;  0  ;  0
[1,4,21]  ;  41  ;  68
[2,19,12]  ;  31  ;  21
[2,0,16]  ;  17  ;  2
[20,21,1]  ;  21  ;  7
[15,6,17]  ;  0  ;  0
[2,0,1]  ;  51  ;  291
[23,16,18]  ;  0  ;  0
[14,1,21]  ;  14  ;  3
[18,11,11]  ;  32  ;  63
[4,4,17]  ;  28  ;  24
[15,16,15]  ;  0  ;  0
[12,14,17]  ;  29  ;  33
[12,18,14]  ;  29  ;  24
[24,16,24]  ;  0  ;  0
[22,1,10]  ;  16  ;  5
[18,11,24]  ;  0  ;  0
[1,16,16]  ;  0  ;  0
[6,24,16]  ;  0  ;  0
[9,7,16]  ;  0  ;  0
[2,0,13]  ;  0  ;  0
[24,6,13]  ;  0  ;  0
[8,2,12]  ;  0  ;  0
[24,4,1]  ;  0  ;  0
[13,15,0]  ;  0  ;  0
[4,21,0]  ;  0  ;  0
[5,19,20]  ;  23  ;  16
[15,21,13]  ;  0  ;  0
[6,6,3]  ;  0  ;  0
[11,11,14]  ;  19  ;  11
[22,19,19]  ;  0  ;  0
[12,21,11]  ;  17  ;  4
[1,16,12]  ;  0  ;  0
[5,23,23]  ;  39  ;  63
[9,6,20]  ;  0  ;  0
[12,17,23]  ;  0  ;  0
[23,22,21]  ;  22  ;  6
[0,9,18]  ;  29  ;  17
[15,13,20]  ;  0  ;  0
[15,3,7]  ;  33  ;  29
[21,4,4]  ;  22  ;  13
[19,7,13]  ;  16  ;  3
[0,16,4]  ;  16  ;  4
[15,3,24]  ;  0  ;  0
[20,18,9]  ;  19  ;  3
[23,18,2]  ;  10  ;  1
[2,14,12]  ;  0  ;  0
[20,13,19]  ;  0  ;  0
[11,11,10]  ;  23  ;  13
[0,23,23]  ;  0  ;  0
[6,14,24]  ;  0  ;  0
[10,4,14]  ;  29  ;  30
[7,23,8]  ;  0  ;  0
[1,22,4]  ;  0  ;  0
[16,11,9]  ;  11  ;  1
[2,18,21]  ;  28  ;  32
[0,11,13]  ;  0  ;  0
[12,21,3]  ;  11  ;  1
[1,15,0]  ;  0  ;  0
[6,10,7]  ;  0  ;  0
[10,12,8]  ;  8  ;  1
[18,24,20]  ;  39  ;  80
[7,6,8]  ;  0  ;  0
[0,3,21]  ;  28  ;  19
[6,11,1]  ;  11  ;  2
[12,5,23]  ;  11  ;  1
[14,21,20]  ;  11  ;  0
[19,11,1]  ;  0  ;  0
[21,8,23]  ;  0  ;  0
[14,6,13]  ;  0  ;  0
[1,10,23]  ;  0  ;  0
[4,21,2]  ;  0  ;  0
[23,4,3]  ;  52  ;  313
[18,6,10]  ;  20  ;  3
[4,7,24]  ;  18  ;  2
[20,24,7]  ;  0  ;  0
[22,10,24]  ;  0  ;  0
[4,24,18]  ;  24  ;  15
[9,18,19]  ;  9  ;  1
[6,3,14]  ;  0  ;  0
[5,21,14]  ;  0  ;  0
[5,16,11]  ;  10  ;  1
[4,6,12]  ;  20  ;  6
[13,0,3]  ;  31  ;  40
[24,21,21]  ;  38  ;  90
[8,23,12]  ;  0  ;  0
[2,15,1]  ;  0  ;  0
[8,12,0]  ;  38  ;  76
[3,18,0]  ;  14  ;  1
[5,19,4]  ;  0  ;  0
[4,1,10]  ;  20  ;  8
[20,18,15]  ;  33  ;  25
[3,1,17]  ;  0  ;  0
[4,3,13]  ;  0  ;  0
[8,23,21]  ;  30  ;  17
[8,2,23]  ;  0  ;  0
[6,2,10]  ;  0  ;  0
[2,20,8]  ;  0  ;  0
[1,24,15]  ;  25  ;  18
[24,9,14]  ;  34  ;  40
[7,6,9]  ;  23  ;  8
[14,3,4]  ;  0  ;  0
[9,24,6]  ;  0  ;  0
[10,21,18]  ;  29  ;  35
[15,14,13]  ;  16  ;  6
[16,22,15]  ;  0  ;  0
[4,1,12]  ;  0  ;  0
[3,8,15]  ;  0  ;  0
[7,5,15]  ;  10  ;  1
[7,21,7]  ;  28  ;  19
[15,7,1]  ;  0  ;  0
[9,10,13]  ;  18  ;  9
[13,7,10]  ;  16  ;  2
[20,22,16]  ;  27  ;  13
[4,20,0]  ;  29  ;  21
[15,23,15]  ;  0  ;  0
[7,22,23]  ;  33  ;  30
[11,18,2]  ;  21  ;  7
[1,6,0]  ;  40  ;  118
[0,4,10]  ;  0  ;  0
[13,19,16]  ;  28  ;  19
[17,4,19]  ;  0  ;  0
[16,2,12]  ;  0  ;  0
[10,21,7]  ;  16  ;  2
[22,2,14]  ;  0  ;  0
[10,24,20]  ;  26  ;  13
[9,14,19]  ;  0  ;  0
[11,17,16]  ;  13  ;  1
[17,2,17]  ;  11  ;  2
[8,14,15]  ;  0  ;  0
[22,19,2]  ;  34  ;  37
[16,6,13]  ;  0  ;  0
[2,1,3]  ;  0  ;  0
[24,15,24]  ;  26  ;  8
[12,19,17]  ;  0  ;  0
[4,20,1]  ;  0  ;  0
[15,10,11]  ;  0  ;  0
[22,8,11]  ;  0  ;  0
[15,3,11]  ;  24  ;  9
[19,6,22]  ;  0  ;  0
[10,4,1]  ;  10  ;  1
[17,7,2]  ;  0  ;  0
[15,2,14]  ;  0  ;  0
[20,0,11]  ;  0  ;  0
[3,0,14]  ;  0  ;  0
[6,24,24]  ;  37  ;  73
[18,7,12]  ;  28  ;  34
[4,11,21]  ;  33  ;  61
[20,24,12]  ;  0  ;  0
[20,1,19]  ;  34  ;  37
[22,3,19]  ;  0  ;  0
[21,4,9]  ;  13  ;  4
[18,7,8]  ;  0  ;  0
[9,18,7]  ;  5  ;  0
[16,7,23]  ;  0  ;  0
[5,14,23]  ;  23  ;  12
[2,21,7]  ;  0  ;  0
[20,21,0]  ;  29  ;  39
[23,10,19]  ;  6  ;  0
[15,22,9]  ;  0  ;  0
[12,6,9]  ;  0  ;  0
[11,16,13]  ;  0  ;  0
[10,24,19]  ;  31  ;  15
[3,5,22]  ;  0  ;  0
[24,21,18]  ;  0  ;  0
[8,11,4]  ;  0  ;  0
[13,16,8]  ;  24  ;  9
[18,10,13]  ;  0  ;  0
[0,7,5]  ;  28  ;  14
[8,0,24]  ;  0  ;  0
[24,1,3]  ;  0  ;  0
[18,22,6]  ;  0  ;  0
[3,14,1]  ;  0  ;  0
[10,2,23]  ;  24  ;  4
[3,21,3]  ;  26  ;  13
[12,10,10]  ;  15  ;  3
[17,6,11]  ;  0  ;  0
[15,12,11]  ;  16  ;  4
[16,9,13]  ;  28  ;  42
[18,5,0]  ;  27  ;  14
[14,17,13]  ;  0  ;  0
[5,7,11]  ;  0  ;  0
[11,8,24]  ;  26  ;  24
[6,11,20]  ;  0  ;  0
[19,18,13]  ;  0  ;  0
[3,11,5]  ;  0  ;  0
[11,17,18]  ;  19  ;  3
[14,18,6]  ;  0  ;  0
[6,20,21]  ;  56  ;  277
[1,8,24]  ;  0  ;  0
[7,24,21]  ;  31  ;  11
[13,1,7]  ;  35  ;  51
[9,15,0]  ;  0  ;  0
[22,0,1]  ;  0  ;  0
[19,9,7]  ;  0  ;  0
[24,3,24]  ;  21  ;  6
[21,3,0]  ;  28  ;  17
[6,10,8]  ;  0  ;  0
[6,22,9]  ;  0  ;  0
[2,22,15]  ;  41  ;  132
[20,14,16]  ;  0  ;  0
[3,5,18]  ;  0  ;  0
[15,1,9]  ;  28  ;  15
[8,0,21]  ;  0  ;  0
[9,10,4]  ;  0  ;  0
[3,9,11]  ;  14  ;  1
[9,17,4]  ;  24  ;  17
[8,3,10]  ;  22  ;  6
[3,2,12]  ;  0  ;  0
[22,13,21]  ;  29  ;  20
[4,9,21]  ;  0  ;  0
[21,15,7]  ;  0  ;  0
[20,5,0]  ;  0  ;  0
[5,3,21]  ;  18  ;  4
[16,20,17]  ;  22  ;  4
[8,10,7]  ;  19  ;  11
[11,22,2]  ;  7  ;  1
[9,21,17]  ;  0  ;  0
[22,3,4]  ;  34  ;  39
[15,19,9]  ;  35  ;  44
[11,3,7]  ;  0  ;  0
[20,8,15]  ;  0  ;  0
[10,5,23]  ;  0  ;  0
[0,23,7]  ;  29  ;  12
[0,5,4]  ;  0  ;  0
[19,5,23]  ;  0  ;  0
[19,23,9]  ;  17  ;  5
[9,0,16]  ;  30  ;  23
[7,20,5]  ;  32  ;  38
[2,9,18]  ;  29  ;  38
[4,8,8]  ;  40  ;  102
[15,16,12]  ;  0  ;  0
[24,10,24]  ;  0  ;  0
[11,6,4]  ;  13  ;  1
[0,11,4]  ;  0  ;  0
[1,10,13]  ;  0  ;  0
[5,24,19]  ;  0  ;  0
[18,12,7]  ;  13  ;  1
[7,19,24]  ;  47  ;  171
[22,19,4]  ;  0  ;  0
[6,16,9]  ;  18  ;  4
[17,1,20]  ;  16  ;  4
[24,9,0]  ;  38  ;  125
[4,0,24]  ;  34  ;  22
[24,24,24]  ;  0  ;  0
[12,15,11]  ;  0  ;  0
[0,19,2]  ;  0  ;  0
[5,0,10]  ;  0  ;  0
[5,12,0]  ;  37  ;  65
[19,15,17]  ;  12  ;  3
[11,15,7]  ;  0  ;  0
[23,4,15]  ;  18  ;  8
[6,9,24]  ;  0  ;  0
[9,18,24]  ;  28  ;  12
[19,7,8]  ;  0  ;  0
[22,2,2]  ;  21  ;  4
[1,15,2]  ;  39  ;  83
[2,14,3]  ;  11  ;  1
[2,8,22]  ;  31  ;  32
[0,4,13]  ;  31  ;  84
[18,6,14]  ;  0  ;  0
[22,23,14]  ;  0  ;  0
[17,1,24]  ;  36  ;  117
[24,3,17]  ;  0  ;  0
[13,14,5]  ;  0  ;  0
[10,4,20]  ;  22  ;  14
[16,8,16]  ;  34  ;  77
[5,22,24]  ;  0  ;  0
[9,12,23]  ;  21  ;  2
[6,19,12]  ;  25  ;  11
[20,14,24]  ;  0  ;  0
[3,19,2]  ;  13  ;  2
[4,17,17]  ;  0  ;  0
[23,2,7]  ;  0  ;  0
[17,24,19]  ;  22  ;  4
[3,9,4]  ;  36  ;  62
[18,5,9]  ;  0  ;  0
[10,11,15]  ;  21  ;  8
[20,15,14]  ;  0  ;  0
[18,8,19]  ;  0  ;  0
[18,8,21]  ;  21  ;  8
[4,1,5]  ;  0  ;  0
[13,11,10]  ;  23  ;  12
[8,14,20]  ;  0  ;  0
[20,17,3]  ;  0  ;  0
[3,13,0]  ;  0  ;  0
[18,1,10]  ;  33  ;  49
[10,1,1]  ;  26  ;  13
[23,17,2]  ;  0  ;  0
[9,21,4]  ;  0  ;  0
[10,18,15]  ;  0  ;  0
[16,19,7]  ;  22  ;  16
[24,5,21]  ;  33  ;  26
[1,8,6]  ;  0  ;  0
[8,4,2]  ;  21  ;  8
[14,21,4]  ;  27  ;  20
[14,11,16]  ;  23  ;  20
[12,15,2]  ;  0  ;  0
[3,15,20]  ;  34  ;  26
[24,7,18]  ;  20  ;  8
[21,11,19]  ;  0  ;  0
[17,9,7]  ;  25  ;  14
[10,2,2]  ;  0  ;  0
[12,14,0]  ;  0  ;  0
[15,2,6]  ;  0  ;  0
[9,14,1]  ;  0  ;  0
[13,4,5]  ;  30  ;  26
[24,24,17]  ;  40  ;  87
[20,0,3]  ;  0  ;  0
[19,19,15]  ;  21  ;  13
[17,24,16]  ;  11  ;  2
[7,11,19]  ;  39  ;  80
[23,18,10]  ;  29  ;  26
[3,14,7]  ;  28  ;  26
[1,18,1]  ;  27  ;  7
[12,5,11]  ;  0  ;  0
[24,22,6]  ;  52  ;  252
[19,16,4]  ;  26  ;  10
[0,11,14]  ;  0  ;  0
[19,18,3]  ;  0  ;  0
[10,6,22]  ;  29  ;  28
[2,12,13]  ;  0  ;  0
[11,12,8]  ;  4  ;  0
[16,21,1]  ;  29  ;  24
[20,16,21]  ;  0  ;  0
[15,4,19]  ;  21  ;  9
[14,22,15]  ;  0  ;  0
[17,16,9]  ;  0  ;  0
[0,12,16]  ;  32  ;  32
[10,19,9]  ;  33  ;  56
[21,11,23]  ;  0  ;  0
[1,23,0]  ;  0  ;  0
[23,3,14]  ;  0  ;  0
[15,9,1]  ;  0  ;  0
[13,11,3]  ;  0  ;  0
[17,1,10]  ;  0  ;  0
[19,12,13]  ;  0  ;  0
[20,7,0]  ;  0  ;  0
[0,10,19]  ;  29  ;  14
[12,7,3]  ;  0  ;  0
[11,20,11]  ;  0  ;  0
[2,17,7]  ;  0  ;  0
[22,10,7]  ;  0  ;  0
[20,3,0]  ;  0  ;  0
[15,9,0]  ;  0  ;  0
[24,0,18]  ;  40  ;  86
[16,18,22]  ;  28  ;  19
[5,24,17]  ;  26  ;  20
[14,13,10]  ;  21  ;  9
[20,19,6]  ;  0  ;  0
[3,15,21]  ;  22  ;  4
[9,14,0]  ;  30  ;  22
[4,23,19]  ;  0  ;  0
[18,16,3]  ;  20  ;  8
[22,0,8]  ;  0  ;  0
[18,16,10]  ;  25  ;  11
[16,10,6]  ;  0  ;  0
[10,4,11]  ;  0  ;  0
[23,7,13]  ;  27  ;  19
[11,9,17]  ;  0  ;  0
[23,8,13]  ;  38  ;  56
[21,24,21]  ;  0  ;  0
[0,3,14]  ;  0  ;  0
[1,23,10]  ;  39  ;  60
[2,21,22]  ;  0  ;  0
[15,5,6]  ;  12  ;  2
[10,4,6]  ;  0  ;  0
[21,0,8]  ;  0  ;  0
[23,23,5]  ;  21  ;  3
[9,1,10]  ;  18  ;  3
[11,14,24]  ;  18  ;  1
[3,5,10]  ;  0  ;  0
[12,0,13]  ;  5  ;  0
[22,19,16]  ;  11  ;  1
[6,0,17]  ;  11  ;  1
[20,6,18]  ;  0  ;  0
[0,4,4]  ;  58  ;  322
[22,18,12]  ;  0  ;  0
[23,14,8]  ;  0  ;  0
[8,6,1]  ;  0  ;  0
[18,18,3]  ;  0  ;  0
[7,20,18]  ;  23  ;  9
[14,24,24]  ;  0  ;  0
[21,9,3]  ;  0  ;  0
[8,17,21]  ;  21  ;  9
[1,7,2]  ;  0  ;  0
[4,2,19]  ;  0  ;  0
[14,19,20]  ;  42  ;  111
[7,18,1]  ;  38  ;  109
[22,24,19]  ;  24  ;  11
[9,4,11]  ;  36  ;  106
[17,16,18]  ;  0  ;  0
[22,1,14]  ;  24  ;  5
[8,7,24]  ;  0  ;  0
[19,15,13]  ;  0  ;  0
[17,18,22]  ;  16  ;  3
[7,8,16]  ;  20  ;  6
[12,2,21]  ;  0  ;  0
[18,3,10]  ;  0  ;  0
[16,0,6]  ;  0  ;  0
[16,19,14]  ;  28  ;  17
[15,11,5]  ;  20  ;  8
[17,12,6]  ;  0  ;  0
[5,18,18]  ;  21  ;  3
[21,2,4]  ;  0  ;  0
[10,7,4]  ;  0  ;  0
[5,7,4]  ;  7  ;  0
[12,24,14]  ;  0  ;  0
[22,14,11]  ;  0  ;  0
[3,7,7]  ;  0  ;  0
[23,23,15]  ;  21  ;  2
[18,13,15]  ;  0  ;  0
[9,16,2]  ;  0  ;  0
[17,14,6]  ;  26  ;  15
[3,2,8]  ;  28  ;  23
[3,13,6]  ;  29  ;  34
[0,22,23]  ;  32  ;  40
[7,10,19]  ;  0  ;  0
[6,9,14]  ;  14  ;  2
[0,8,7]  ;  0  ;  0
[20,0,10]  ;  0  ;  0
[16,1,10]  ;  27  ;  23
[13,23,5]  ;  30  ;  35
[23,15,8]  ;  0  ;  0
[18,16,1]  ;  0  ;  0
[8,19,20]  ;  0  ;  0
[24,6,9]  ;  0  ;  0
[0,8,1]  ;  0  ;  0
[9,24,22]  ;  34  ;  49
[21,24,7]  ;  41  ;  95
[3,6,9]  ;  9  ;  1
[23,15,24]  ;  51  ;  229
[6,20,1]  ;  21  ;  13
[2,2,5]  ;  23  ;  14
[5,18,9]  ;  0  ;  0
[15,3,14]  ;  28  ;  31
[20,1,20]  ;  36  ;  67
[20,22,10]  ;  20  ;  6
[16,5,5]  ;  0  ;  0
[22,2,15]  ;  24  ;  10
[19,2,6]  ;  0  ;  0
[0,13,17]  ;  0  ;  0
[9,6,21]  ;  12  ;  2
[1,19,22]  ;  26  ;  24
[9,10,11]  ;  0  ;  0
[9,18,8]  ;  10  ;  2
[19,10,7]  ;  0  ;  0
[14,1,2]  ;  0  ;  0
[24,20,6]  ;  26  ;  9
