------ Execution Data ------ 

Tamanho do Cubo: 20x20x20
N° de Células: 8000
Células Bloqueadas: 2000 (25%)
Número de Rotas (Start- Goal): 5000

 Block   ;G(n) ;Tempo (ms) 
[7,14,6]  ;  12  ;  3
[10,16,15]  ;  9  ;  2
[2,5,0]  ;  0  ;  0
[15,10,19]  ;  0  ;  0
[2,6,14]  ;  0  ;  0
[8,13,4]  ;  32  ;  123
[9,18,16]  ;  0  ;  0
[15,13,6]  ;  25  ;  67
[3,12,14]  ;  22  ;  46
[19,2,13]  ;  41  ;  267
[3,14,11]  ;  0  ;  0
[17,2,18]  ;  30  ;  48
[15,10,15]  ;  0  ;  0
[9,11,3]  ;  15  ;  8
[11,13,13]  ;  0  ;  0
[14,15,16]  ;  21  ;  33
[1,13,15]  ;  0  ;  0
[0,3,19]  ;  0  ;  0
[5,14,2]  ;  0  ;  0
[9,18,3]  ;  0  ;  0
[16,5,15]  ;  13  ;  4
[9,19,7]  ;  15  ;  15
[12,11,1]  ;  0  ;  0
[3,7,6]  ;  26  ;  44
[11,18,13]  ;  22  ;  19
[6,15,7]  ;  8  ;  1
[0,6,15]  ;  0  ;  0
[15,8,13]  ;  20  ;  28
[10,14,6]  ;  15  ;  9
[0,14,10]  ;  0  ;  0
[15,4,3]  ;  23  ;  37
[10,11,16]  ;  0  ;  0
[7,3,16]  ;  13  ;  8
[17,0,17]  ;  17  ;  18
[18,8,13]  ;  18  ;  16
[14,0,11]  ;  0  ;  0
[15,5,11]  ;  32  ;  81
[8,13,14]  ;  21  ;  24
[4,1,17]  ;  27  ;  61
[18,18,10]  ;  0  ;  0
[13,6,11]  ;  19  ;  19
[11,1,14]  ;  0  ;  0
[1,16,4]  ;  0  ;  0
[13,0,16]  ;  0  ;  0
[1,11,12]  ;  26  ;  79
[18,18,19]  ;  32  ;  73
[9,16,4]  ;  0  ;  0
[6,13,6]  ;  0  ;  0
[13,12,19]  ;  0  ;  0
[4,17,19]  ;  18  ;  16
[19,7,16]  ;  10  ;  2
[16,5,8]  ;  30  ;  118
[16,12,6]  ;  29  ;  81
[2,16,17]  ;  12  ;  8
[2,18,0]  ;  24  ;  42
[1,5,2]  ;  0  ;  0
[11,0,16]  ;  24  ;  18
[3,6,12]  ;  9  ;  4
[10,17,18]  ;  0  ;  0
[11,4,7]  ;  0  ;  0
[12,11,4]  ;  0  ;  0
[4,1,9]  ;  0  ;  0
[5,3,11]  ;  26  ;  62
[5,9,17]  ;  26  ;  44
[7,18,12]  ;  0  ;  0
[6,15,15]  ;  18  ;  15
[6,7,1]  ;  7  ;  1
[13,8,5]  ;  29  ;  92
[4,6,2]  ;  17  ;  14
[15,4,19]  ;  22  ;  43
[19,14,5]  ;  0  ;  0
[9,18,1]  ;  0  ;  0
[11,4,12]  ;  0  ;  0
[13,1,4]  ;  14  ;  11
[10,11,4]  ;  0  ;  0
[6,16,2]  ;  18  ;  13
[12,3,7]  ;  27  ;  73
[6,2,12]  ;  16  ;  7
[7,4,14]  ;  0  ;  0
[12,6,15]  ;  0  ;  0
[1,9,8]  ;  12  ;  5
[6,3,9]  ;  0  ;  0
[17,4,1]  ;  18  ;  22
[9,19,18]  ;  24  ;  19
[10,12,12]  ;  23  ;  42
[18,0,2]  ;  0  ;  0
[15,8,19]  ;  27  ;  44
[7,5,12]  ;  0  ;  0
[0,11,7]  ;  17  ;  9
[0,6,2]  ;  0  ;  0
[11,14,15]  ;  3  ;  0
[14,5,4]  ;  16  ;  7
[12,18,17]  ;  19  ;  12
[12,9,0]  ;  16  ;  10
[3,2,11]  ;  0  ;  0
[3,16,11]  ;  0  ;  0
[1,11,4]  ;  0  ;  0
[14,18,15]  ;  9  ;  4
[4,2,8]  ;  0  ;  0
[3,3,10]  ;  11  ;  6
[17,5,7]  ;  0  ;  0
[15,0,16]  ;  0  ;  0
[0,3,12]  ;  0  ;  0
[15,12,2]  ;  0  ;  0
[19,19,2]  ;  0  ;  0
[7,19,10]  ;  22  ;  31
[13,4,9]  ;  10  ;  4
[10,4,7]  ;  15  ;  13
[4,4,1]  ;  23  ;  24
[15,16,16]  ;  19  ;  21
[1,4,12]  ;  19  ;  26
[16,8,5]  ;  24  ;  45
[15,14,1]  ;  6  ;  0
[11,18,17]  ;  19  ;  16
[16,13,10]  ;  16  ;  10
[13,0,5]  ;  19  ;  16
[2,10,8]  ;  12  ;  4
[11,17,1]  ;  0  ;  0
[18,15,17]  ;  0  ;  0
[16,9,12]  ;  13  ;  5
[19,6,8]  ;  0  ;  0
[6,4,9]  ;  18  ;  10
[6,18,5]  ;  29  ;  110
[19,10,19]  ;  0  ;  0
[17,6,2]  ;  0  ;  0
[10,15,19]  ;  0  ;  0
[2,12,19]  ;  0  ;  0
[18,3,2]  ;  44  ;  293
[6,5,14]  ;  18  ;  10
[16,0,11]  ;  34  ;  139
[0,9,14]  ;  0  ;  0
[18,6,16]  ;  0  ;  0
[1,0,16]  ;  25  ;  29
[19,12,11]  ;  13  ;  4
[17,6,4]  ;  0  ;  0
[3,13,7]  ;  0  ;  0
[19,1,4]  ;  30  ;  104
[1,11,3]  ;  23  ;  58
[15,0,9]  ;  14  ;  9
[13,5,5]  ;  24  ;  53
[2,18,13]  ;  12  ;  7
[13,14,7]  ;  0  ;  0
[0,16,13]  ;  0  ;  0
[0,2,18]  ;  0  ;  0
[3,12,15]  ;  5  ;  0
[9,19,14]  ;  0  ;  0
[0,9,10]  ;  0  ;  0
[7,13,5]  ;  9  ;  1
[5,2,5]  ;  0  ;  0
[16,0,15]  ;  25  ;  25
[9,13,19]  ;  21  ;  35
[18,4,19]  ;  20  ;  25
[18,5,3]  ;  44  ;  299
[10,19,8]  ;  0  ;  0
[3,15,18]  ;  0  ;  0
[8,18,12]  ;  26  ;  67
[3,8,12]  ;  9  ;  2
[0,1,2]  ;  35  ;  261
[0,16,10]  ;  23  ;  33
[1,6,14]  ;  13  ;  7
[15,18,14]  ;  10  ;  2
[0,15,3]  ;  6  ;  1
[14,18,10]  ;  0  ;  0
[17,2,6]  ;  29  ;  73
[5,17,17]  ;  0  ;  0
[13,15,7]  ;  0  ;  0
[9,0,18]  ;  0  ;  0
[2,5,13]  ;  9  ;  3
[0,19,13]  ;  0  ;  0
[6,14,18]  ;  30  ;  85
[19,7,4]  ;  10  ;  2
[1,8,18]  ;  0  ;  0
[14,16,6]  ;  16  ;  15
[4,1,4]  ;  0  ;  0
[10,2,3]  ;  23  ;  76
[6,7,15]  ;  10  ;  3
[4,5,15]  ;  26  ;  57
[7,19,19]  ;  7  ;  1
[6,11,6]  ;  0  ;  0
[16,15,6]  ;  16  ;  10
[19,14,12]  ;  21  ;  43
[3,15,9]  ;  14  ;  6
[4,1,1]  ;  32  ;  159
[10,12,18]  ;  16  ;  18
[7,12,11]  ;  18  ;  14
[14,6,12]  ;  0  ;  0
[0,9,0]  ;  27  ;  41
[6,13,7]  ;  0  ;  0
[7,18,13]  ;  20  ;  25
[16,0,18]  ;  34  ;  166
[11,6,16]  ;  22  ;  48
[2,3,6]  ;  25  ;  50
[11,18,4]  ;  0  ;  0
[8,17,2]  ;  22  ;  25
[5,19,9]  ;  33  ;  140
[9,17,2]  ;  11  ;  1
[2,10,9]  ;  11  ;  1
[8,2,18]  ;  8  ;  2
[2,6,4]  ;  0  ;  0
[14,19,7]  ;  30  ;  70
[0,7,13]  ;  25  ;  74
[17,8,3]  ;  0  ;  0
[5,13,4]  ;  23  ;  41
[10,18,18]  ;  43  ;  196
[4,10,19]  ;  14  ;  6
[13,13,4]  ;  0  ;  0
[13,16,6]  ;  23  ;  52
[7,14,17]  ;  0  ;  0
[16,8,0]  ;  13  ;  5
[0,2,10]  ;  15  ;  5
[0,13,19]  ;  0  ;  0
[16,17,3]  ;  0  ;  0
[3,16,5]  ;  0  ;  0
[7,7,17]  ;  0  ;  0
[5,16,5]  ;  29  ;  132
[4,18,17]  ;  0  ;  0
[12,10,5]  ;  19  ;  17
[10,2,9]  ;  12  ;  5
[6,11,9]  ;  19  ;  29
[6,7,13]  ;  12  ;  4
[14,15,3]  ;  0  ;  0
[6,4,14]  ;  0  ;  0
[7,10,4]  ;  0  ;  0
[0,10,19]  ;  0  ;  0
[6,9,17]  ;  26  ;  69
[1,19,11]  ;  0  ;  0
[2,19,8]  ;  10  ;  3
[16,11,6]  ;  0  ;  0
[18,10,5]  ;  0  ;  0
[16,14,10]  ;  22  ;  24
[5,8,18]  ;  0  ;  0
[8,1,1]  ;  26  ;  51
[14,9,6]  ;  1  ;  0
[12,12,10]  ;  0  ;  0
[10,4,10]  ;  0  ;  0
[10,19,3]  ;  13  ;  4
[1,8,3]  ;  0  ;  0
[18,15,9]  ;  11  ;  3
[15,2,9]  ;  5  ;  1
[14,2,4]  ;  0  ;  0
[4,5,16]  ;  0  ;  0
[9,10,6]  ;  0  ;  0
[14,17,16]  ;  0  ;  0
[18,0,3]  ;  0  ;  0
[0,1,18]  ;  0  ;  0
[12,15,15]  ;  0  ;  0
[9,6,6]  ;  0  ;  0
[9,6,13]  ;  0  ;  0
[9,19,13]  ;  0  ;  0
[11,15,1]  ;  25  ;  64
[5,2,7]  ;  22  ;  33
[14,14,0]  ;  0  ;  0
[10,13,10]  ;  3  ;  0
[2,9,10]  ;  15  ;  7
[11,18,7]  ;  19  ;  29
[13,3,2]  ;  12  ;  7
[15,2,10]  ;  8  ;  2
[2,5,17]  ;  29  ;  87
[19,16,4]  ;  16  ;  9
[16,14,1]  ;  0  ;  0
[18,3,9]  ;  0  ;  0
[9,6,3]  ;  15  ;  7
[5,7,2]  ;  17  ;  13
[17,5,16]  ;  0  ;  0
[3,15,6]  ;  0  ;  0
[1,9,3]  ;  24  ;  69
[18,18,9]  ;  0  ;  0
[5,16,6]  ;  0  ;  0
[5,1,15]  ;  0  ;  0
[19,6,19]  ;  0  ;  0
[6,17,11]  ;  0  ;  0
[17,5,6]  ;  12  ;  6
[8,2,1]  ;  0  ;  0
[13,11,3]  ;  0  ;  0
[9,19,9]  ;  0  ;  0
[12,10,8]  ;  7  ;  1
[11,11,16]  ;  24  ;  58
[5,19,11]  ;  0  ;  0
[2,15,6]  ;  27  ;  104
[6,2,8]  ;  33  ;  116
[18,10,8]  ;  22  ;  35
[16,9,2]  ;  17  ;  17
[13,17,14]  ;  24  ;  42
[6,6,0]  ;  16  ;  6
[6,9,9]  ;  0  ;  0
[15,9,18]  ;  16  ;  12
[11,19,6]  ;  11  ;  2
[17,4,3]  ;  0  ;  0
[4,12,0]  ;  0  ;  0
[13,10,9]  ;  26  ;  51
[18,17,9]  ;  17  ;  8
[5,6,3]  ;  11  ;  6
[10,6,19]  ;  21  ;  23
[2,8,16]  ;  0  ;  0
[2,17,16]  ;  18  ;  11
[12,0,6]  ;  22  ;  34
[5,9,4]  ;  7  ;  2
[8,5,12]  ;  0  ;  0
[0,8,12]  ;  0  ;  0
[9,19,16]  ;  17  ;  8
[10,0,1]  ;  26  ;  62
[8,10,8]  ;  9  ;  2
[7,3,3]  ;  0  ;  0
[5,12,9]  ;  0  ;  0
[1,18,0]  ;  0  ;  0
[10,18,17]  ;  0  ;  0
[3,6,18]  ;  0  ;  0
[8,9,4]  ;  0  ;  0
[8,4,2]  ;  18  ;  20
[4,6,4]  ;  14  ;  6
[8,8,16]  ;  26  ;  39
[6,7,2]  ;  0  ;  0
[17,2,4]  ;  0  ;  0
[16,3,0]  ;  31  ;  61
[8,19,17]  ;  0  ;  0
[8,17,0]  ;  24  ;  44
[17,12,7]  ;  23  ;  44
[9,8,2]  ;  0  ;  0
[11,16,11]  ;  20  ;  25
[9,3,2]  ;  22  ;  19
[12,18,8]  ;  0  ;  0
[5,15,4]  ;  0  ;  0
[19,2,7]  ;  28  ;  68
[4,19,16]  ;  0  ;  0
[14,7,5]  ;  15  ;  18
[18,15,13]  ;  26  ;  43
[3,10,13]  ;  20  ;  22
[6,2,1]  ;  0  ;  0
[12,6,3]  ;  16  ;  11
[0,3,5]  ;  0  ;  0
[14,3,11]  ;  0  ;  0
[1,12,9]  ;  23  ;  33
[16,6,14]  ;  31  ;  136
[15,9,15]  ;  0  ;  0
[2,5,1]  ;  31  ;  131
[6,13,10]  ;  11  ;  6
[0,8,8]  ;  26  ;  48
[4,14,13]  ;  12  ;  6
[4,11,3]  ;  0  ;  0
[5,14,13]  ;  18  ;  13
[5,1,12]  ;  36  ;  143
[17,18,4]  ;  0  ;  0
[11,12,16]  ;  24  ;  65
[14,11,9]  ;  23  ;  59
[18,3,11]  ;  0  ;  0
[13,18,10]  ;  27  ;  96
[17,12,1]  ;  20  ;  21
[13,6,3]  ;  23  ;  47
[0,0,19]  ;  0  ;  0
[9,17,16]  ;  0  ;  0
[11,1,0]  ;  34  ;  159
[0,15,5]  ;  26  ;  58
[8,12,8]  ;  0  ;  0
[17,9,3]  ;  29  ;  87
[4,1,18]  ;  0  ;  0
[15,19,10]  ;  0  ;  0
[16,5,16]  ;  25  ;  47
[0,12,17]  ;  0  ;  0
[11,5,10]  ;  21  ;  26
[15,0,5]  ;  30  ;  150
[3,16,1]  ;  0  ;  0
[2,18,14]  ;  37  ;  136
[10,8,17]  ;  27  ;  51
[13,2,13]  ;  0  ;  0
[8,8,2]  ;  34  ;  143
[6,2,18]  ;  29  ;  62
[0,5,2]  ;  39  ;  232
[17,8,10]  ;  0  ;  0
[4,4,0]  ;  20  ;  19
[3,18,3]  ;  20  ;  31
[16,19,1]  ;  0  ;  0
[4,15,6]  ;  24  ;  52
[5,9,19]  ;  0  ;  0
[11,15,19]  ;  33  ;  67
[15,0,4]  ;  23  ;  27
[17,5,8]  ;  16  ;  18
[16,19,17]  ;  0  ;  0
[1,16,5]  ;  25  ;  79
[15,16,13]  ;  18  ;  23
[17,14,5]  ;  23  ;  35
[8,11,12]  ;  5  ;  0
[7,1,15]  ;  16  ;  7
[0,5,18]  ;  0  ;  0
[0,10,3]  ;  14  ;  3
[14,2,14]  ;  0  ;  0
[0,18,16]  ;  35  ;  181
[11,10,18]  ;  12  ;  10
[7,11,18]  ;  25  ;  25
[4,12,7]  ;  13  ;  9
[10,9,14]  ;  23  ;  36
[11,7,12]  ;  8  ;  1
[8,14,5]  ;  26  ;  56
[6,19,17]  ;  35  ;  96
[8,13,2]  ;  0  ;  0
[17,19,2]  ;  21  ;  6
[15,10,18]  ;  12  ;  5
[17,9,6]  ;  22  ;  41
[13,9,17]  ;  0  ;  0
[3,11,14]  ;  0  ;  0
[14,10,17]  ;  22  ;  51
[7,16,19]  ;  41  ;  244
[9,11,8]  ;  0  ;  0
[18,6,18]  ;  0  ;  0
[1,17,10]  ;  24  ;  22
[2,4,7]  ;  31  ;  124
[0,3,16]  ;  5  ;  1
[8,2,5]  ;  10  ;  2
[15,16,0]  ;  29  ;  112
[14,4,17]  ;  23  ;  42
[11,9,18]  ;  22  ;  21
[1,15,19]  ;  23  ;  12
[3,4,5]  ;  13  ;  7
[2,14,1]  ;  0  ;  0
[11,13,12]  ;  28  ;  79
[12,2,2]  ;  28  ;  80
[0,6,0]  ;  18  ;  10
[2,8,18]  ;  0  ;  0
[9,14,15]  ;  24  ;  45
[9,10,18]  ;  0  ;  0
[12,13,1]  ;  0  ;  0
[9,5,1]  ;  12  ;  8
[16,1,18]  ;  0  ;  0
[4,18,10]  ;  13  ;  3
[1,1,17]  ;  21  ;  29
[1,10,14]  ;  0  ;  0
[12,8,13]  ;  14  ;  7
[15,12,13]  ;  0  ;  0
[16,8,15]  ;  6  ;  2
[16,16,15]  ;  11  ;  8
[9,14,11]  ;  16  ;  10
[15,0,14]  ;  0  ;  0
[19,18,16]  ;  12  ;  8
[9,17,13]  ;  0  ;  0
[16,18,14]  ;  0  ;  0
[19,13,0]  ;  24  ;  55
[14,14,3]  ;  0  ;  0
[18,6,12]  ;  19  ;  14
[16,5,5]  ;  15  ;  12
[18,1,12]  ;  30  ;  131
[7,8,9]  ;  25  ;  55
[9,7,3]  ;  31  ;  93
[12,5,9]  ;  13  ;  5
[2,13,4]  ;  16  ;  10
[1,12,16]  ;  0  ;  0
[1,2,8]  ;  40  ;  241
[15,15,10]  ;  0  ;  0
[16,19,8]  ;  0  ;  0
[6,14,11]  ;  0  ;  0
[17,7,13]  ;  17  ;  14
[5,11,4]  ;  0  ;  0
[6,6,12]  ;  0  ;  0
[17,12,6]  ;  0  ;  0
[10,6,4]  ;  23  ;  42
[3,9,1]  ;  22  ;  25
[1,4,6]  ;  28  ;  87
[19,5,13]  ;  0  ;  0
[0,18,14]  ;  0  ;  0
[18,18,5]  ;  0  ;  0
[4,17,3]  ;  11  ;  4
[3,11,9]  ;  17  ;  14
[15,7,17]  ;  0  ;  0
[1,17,15]  ;  22  ;  21
[0,11,17]  ;  0  ;  0
[7,10,1]  ;  14  ;  3
[15,19,15]  ;  0  ;  0
[12,16,12]  ;  17  ;  16
[10,10,1]  ;  0  ;  0
[13,8,8]  ;  22  ;  43
[16,10,18]  ;  19  ;  30
[19,19,10]  ;  9  ;  3
[14,5,2]  ;  0  ;  0
[17,15,8]  ;  16  ;  4
[12,11,13]  ;  13  ;  10
[14,17,3]  ;  0  ;  0
[10,7,4]  ;  0  ;  0
[1,12,1]  ;  6  ;  1
[16,14,13]  ;  23  ;  43
[0,0,13]  ;  0  ;  0
[12,19,10]  ;  23  ;  45
[10,3,19]  ;  18  ;  24
[16,5,10]  ;  0  ;  0
[8,16,15]  ;  0  ;  0
[11,8,8]  ;  20  ;  39
[7,5,7]  ;  0  ;  0
[4,6,19]  ;  29  ;  42
[6,1,17]  ;  25  ;  35
[1,0,11]  ;  0  ;  0
[4,6,7]  ;  0  ;  0
[2,3,2]  ;  0  ;  0
[9,7,14]  ;  0  ;  0
[9,10,9]  ;  0  ;  0
[7,14,9]  ;  0  ;  0
[7,12,1]  ;  14  ;  8
[8,5,4]  ;  0  ;  0
[12,9,5]  ;  16  ;  6
[2,8,6]  ;  24  ;  48
[6,2,6]  ;  22  ;  28
[1,16,15]  ;  41  ;  245
[16,0,12]  ;  0  ;  0
[2,0,7]  ;  14  ;  8
[10,16,11]  ;  0  ;  0
[18,11,7]  ;  9  ;  2
[12,18,6]  ;  10  ;  2
[4,19,19]  ;  19  ;  16
[5,16,11]  ;  24  ;  29
[3,14,4]  ;  16  ;  24
[17,19,0]  ;  39  ;  245
[8,6,10]  ;  0  ;  0
[2,15,4]  ;  0  ;  0
[16,6,11]  ;  21  ;  27
[12,1,15]  ;  0  ;  0
[14,3,9]  ;  21  ;  10
[15,4,12]  ;  0  ;  0
[17,15,1]  ;  18  ;  24
[10,13,0]  ;  25  ;  44
[10,17,13]  ;  0  ;  0
[18,19,12]  ;  17  ;  18
[0,2,17]  ;  31  ;  107
[19,5,0]  ;  34  ;  99
[3,17,7]  ;  0  ;  0
[8,0,4]  ;  34  ;  122
[11,4,19]  ;  0  ;  0
[14,12,3]  ;  0  ;  0
[8,15,18]  ;  28  ;  103
[13,8,14]  ;  15  ;  10
[18,8,7]  ;  0  ;  0
[12,11,18]  ;  8  ;  2
[7,1,9]  ;  28  ;  56
[6,4,7]  ;  0  ;  0
[17,16,7]  ;  19  ;  23
[13,0,17]  ;  0  ;  0
[15,6,1]  ;  45  ;  259
[15,15,12]  ;  0  ;  0
[5,6,0]  ;  0  ;  0
[15,1,16]  ;  0  ;  0
[12,3,12]  ;  0  ;  0
[6,6,9]  ;  0  ;  0
[16,11,5]  ;  0  ;  0
[11,17,5]  ;  0  ;  0
[12,16,16]  ;  0  ;  0
[13,17,10]  ;  0  ;  0
[14,12,8]  ;  12  ;  3
[6,18,10]  ;  0  ;  0
[6,15,16]  ;  11  ;  2
[18,18,2]  ;  32  ;  98
[17,18,3]  ;  17  ;  16
[14,18,12]  ;  25  ;  62
[6,14,9]  ;  0  ;  0
[18,11,8]  ;  28  ;  51
[16,0,14]  ;  22  ;  35
[10,4,0]  ;  3  ;  1
[17,4,18]  ;  0  ;  0
[14,5,9]  ;  28  ;  97
[11,16,4]  ;  31  ;  111
[6,2,7]  ;  0  ;  0
[7,6,11]  ;  21  ;  26
[0,11,1]  ;  0  ;  0
[9,10,1]  ;  0  ;  0
[8,5,11]  ;  0  ;  0
[5,15,12]  ;  15  ;  15
[19,11,13]  ;  24  ;  41
[0,2,19]  ;  11  ;  1
[13,4,10]  ;  0  ;  0
[2,5,15]  ;  18  ;  13
[17,12,15]  ;  0  ;  0
[2,8,3]  ;  0  ;  0
[8,11,0]  ;  16  ;  9
[9,9,10]  ;  0  ;  0
[15,16,12]  ;  0  ;  0
[19,1,2]  ;  0  ;  0
[16,10,13]  ;  0  ;  0
[19,8,3]  ;  19  ;  22
[8,18,1]  ;  10  ;  2
[18,10,2]  ;  7  ;  1
[18,7,2]  ;  37  ;  233
[6,15,1]  ;  21  ;  35
[7,4,13]  ;  0  ;  0
[19,9,3]  ;  15  ;  9
[19,4,8]  ;  0  ;  0
[8,9,16]  ;  0  ;  0
[10,17,17]  ;  11  ;  3
[18,7,12]  ;  23  ;  42
[19,3,1]  ;  0  ;  0
[15,17,10]  ;  30  ;  106
[6,17,6]  ;  0  ;  0
[19,16,14]  ;  25  ;  40
[0,10,2]  ;  0  ;  0
[10,7,18]  ;  15  ;  9
[10,8,15]  ;  0  ;  0
[7,9,13]  ;  12  ;  9
[9,12,15]  ;  0  ;  0
[5,18,4]  ;  0  ;  0
[5,15,8]  ;  0  ;  0
[7,7,18]  ;  28  ;  41
[1,10,4]  ;  0  ;  0
[7,19,0]  ;  25  ;  32
[11,0,1]  ;  24  ;  44
[0,4,18]  ;  11  ;  3
[12,15,8]  ;  0  ;  0
[9,9,6]  ;  14  ;  10
[12,15,5]  ;  27  ;  57
[13,8,15]  ;  0  ;  0
[14,1,11]  ;  9  ;  1
[13,0,14]  ;  0  ;  0
[4,9,4]  ;  26  ;  68
[0,0,11]  ;  16  ;  17
[12,15,13]  ;  15  ;  9
[7,12,2]  ;  0  ;  0
[17,0,1]  ;  0  ;  0
[17,7,9]  ;  0  ;  0
[19,0,4]  ;  0  ;  0
[1,12,2]  ;  25  ;  56
[5,2,16]  ;  16  ;  13
[11,7,19]  ;  33  ;  114
[0,3,14]  ;  27  ;  56
[5,2,8]  ;  24  ;  53
[16,6,19]  ;  26  ;  90
[7,11,8]  ;  0  ;  0
[4,16,15]  ;  0  ;  0
[0,12,7]  ;  0  ;  0
[16,13,13]  ;  15  ;  18
[7,11,12]  ;  4  ;  0
[16,14,5]  ;  19  ;  24
[12,17,18]  ;  0  ;  0
[8,6,4]  ;  0  ;  0
[18,10,9]  ;  24  ;  40
[9,6,12]  ;  21  ;  41
[17,19,9]  ;  0  ;  0
[9,17,0]  ;  0  ;  0
[14,17,18]  ;  23  ;  24
[2,2,14]  ;  19  ;  12
[11,7,14]  ;  12  ;  5
[17,14,13]  ;  21  ;  40
[5,14,16]  ;  18  ;  9
[11,6,2]  ;  0  ;  0
[1,1,11]  ;  0  ;  0
[19,4,16]  ;  0  ;  0
[15,6,3]  ;  0  ;  0
[7,10,9]  ;  0  ;  0
[17,18,5]  ;  0  ;  0
[6,10,12]  ;  23  ;  30
[18,12,8]  ;  22  ;  40
[10,15,1]  ;  10  ;  2
[6,3,5]  ;  17  ;  14
[18,1,19]  ;  18  ;  18
[8,13,5]  ;  18  ;  17
[4,19,1]  ;  34  ;  50
[4,0,10]  ;  27  ;  88
[7,1,19]  ;  36  ;  89
[8,16,2]  ;  8  ;  3
[11,4,3]  ;  22  ;  39
[14,17,6]  ;  11  ;  8
[10,17,11]  ;  0  ;  0
[2,7,9]  ;  0  ;  0
[12,7,10]  ;  0  ;  0
[19,17,3]  ;  0  ;  0
[4,18,4]  ;  28  ;  94
[2,11,12]  ;  0  ;  0
[0,1,11]  ;  18  ;  24
[13,17,3]  ;  25  ;  52
[15,12,10]  ;  21  ;  33
[14,11,1]  ;  11  ;  3
[1,4,2]  ;  22  ;  8
[4,5,6]  ;  0  ;  0
[2,9,12]  ;  27  ;  67
[4,8,1]  ;  15  ;  9
[17,1,12]  ;  0  ;  0
[3,12,16]  ;  0  ;  0
[19,2,18]  ;  20  ;  11
[14,8,17]  ;  0  ;  0
[11,14,10]  ;  0  ;  0
[7,14,2]  ;  0  ;  0
[13,10,1]  ;  0  ;  0
[0,1,13]  ;  15  ;  3
[18,15,10]  ;  0  ;  0
[12,9,19]  ;  0  ;  0
[7,19,17]  ;  23  ;  23
[9,9,1]  ;  15  ;  15
[5,0,6]  ;  17  ;  13
[13,8,6]  ;  15  ;  7
[14,18,18]  ;  12  ;  2
[15,9,9]  ;  15  ;  14
[11,3,1]  ;  0  ;  0
[2,18,19]  ;  16  ;  8
[6,5,5]  ;  20  ;  21
[3,17,13]  ;  22  ;  20
[11,11,13]  ;  0  ;  0
[13,16,0]  ;  0  ;  0
[3,5,1]  ;  13  ;  4
[13,3,0]  ;  0  ;  0
[19,13,4]  ;  15  ;  12
[13,3,5]  ;  24  ;  41
[7,15,19]  ;  16  ;  9
[7,19,1]  ;  24  ;  45
[10,6,2]  ;  0  ;  0
[16,8,12]  ;  22  ;  26
[1,19,17]  ;  0  ;  0
[10,12,15]  ;  26  ;  59
[15,9,16]  ;  12  ;  4
[10,9,3]  ;  17  ;  14
[19,0,10]  ;  14  ;  2
[3,19,10]  ;  26  ;  64
[9,4,9]  ;  11  ;  2
[14,16,7]  ;  0  ;  0
[5,10,8]  ;  0  ;  0
[9,7,4]  ;  8  ;  0
[2,12,1]  ;  28  ;  65
[8,8,11]  ;  0  ;  0
[18,14,17]  ;  18  ;  20
[6,14,14]  ;  0  ;  0
[12,14,15]  ;  11  ;  1
[18,3,19]  ;  0  ;  0
[5,7,4]  ;  0  ;  0
[17,17,16]  ;  25  ;  42
[8,5,9]  ;  20  ;  33
[13,5,19]  ;  0  ;  0
[17,7,7]  ;  25  ;  64
[15,16,4]  ;  32  ;  185
[19,1,3]  ;  0  ;  0
[12,3,17]  ;  0  ;  0
[13,7,19]  ;  22  ;  20
[13,16,2]  ;  13  ;  4
[8,8,8]  ;  17  ;  27
[6,18,18]  ;  0  ;  0
[12,9,17]  ;  18  ;  16
[13,14,1]  ;  0  ;  0
[5,18,5]  ;  0  ;  0
[12,16,7]  ;  26  ;  72
[13,19,14]  ;  0  ;  0
[11,17,0]  ;  37  ;  181
[7,1,18]  ;  0  ;  0
[13,13,15]  ;  14  ;  9
[8,0,11]  ;  0  ;  0
[16,3,10]  ;  0  ;  0
[1,14,1]  ;  0  ;  0
[11,14,0]  ;  0  ;  0
[7,4,2]  ;  16  ;  8
[13,4,17]  ;  20  ;  39
[14,3,6]  ;  0  ;  0
[0,9,15]  ;  16  ;  13
[0,17,11]  ;  29  ;  93
[7,8,2]  ;  34  ;  133
[8,7,16]  ;  0  ;  0
[4,11,15]  ;  12  ;  6
[12,5,10]  ;  16  ;  15
[13,3,8]  ;  29  ;  63
[17,17,10]  ;  0  ;  0
[10,15,0]  ;  0  ;  0
[5,19,6]  ;  26  ;  53
[0,6,1]  ;  0  ;  0
[3,0,3]  ;  9  ;  2
[9,19,4]  ;  22  ;  44
[17,18,6]  ;  0  ;  0
[2,15,17]  ;  30  ;  98
[13,13,19]  ;  0  ;  0
[0,8,15]  ;  23  ;  28
[7,9,17]  ;  0  ;  0
[11,14,3]  ;  13  ;  6
[14,7,1]  ;  0  ;  0
[19,7,5]  ;  0  ;  0
[14,1,13]  ;  16  ;  11
[19,7,15]  ;  0  ;  0
[3,11,16]  ;  25  ;  31
[14,15,9]  ;  16  ;  12
[7,14,4]  ;  30  ;  116
[9,17,1]  ;  35  ;  194
[1,10,7]  ;  31  ;  99
[17,7,16]  ;  0  ;  0
[19,14,4]  ;  8  ;  3
[16,5,18]  ;  18  ;  10
[17,8,6]  ;  27  ;  80
[15,19,8]  ;  0  ;  0
