------ Execution Data ------ 

Tamanho do Cubo: 30x30x30
N° de Células: 27000
Células Bloqueadas: 8100 (30%)
Número de Rotas (Start- Goal): 8000

 Block   ;G(n) ;Tempo (ms) 
[20,6,3]  ;  29  ;  66
[11,22,12]  ;  26  ;  59
[1,18,24]  ;  0  ;  0
[7,26,13]  ;  0  ;  0
[24,28,14]  ;  0  ;  0
[4,6,17]  ;  14  ;  12
[0,21,20]  ;  0  ;  0
[6,6,22]  ;  0  ;  0
[16,13,6]  ;  0  ;  0
[4,7,19]  ;  0  ;  0
[6,5,27]  ;  42  ;  467
[13,19,7]  ;  0  ;  0
[22,15,16]  ;  17  ;  16
[8,22,12]  ;  51  ;  625
[24,6,28]  ;  25  ;  48
[7,16,29]  ;  51  ;  575
[17,8,0]  ;  0  ;  0
[25,19,4]  ;  0  ;  0
[22,28,26]  ;  0  ;  0
[12,17,10]  ;  22  ;  55
[6,12,22]  ;  0  ;  0
[15,27,16]  ;  0  ;  0
[23,16,2]  ;  40  ;  173
[20,5,12]  ;  23  ;  32
[3,4,3]  ;  26  ;  47
[19,0,26]  ;  0  ;  0
[1,0,1]  ;  0  ;  0
[10,28,6]  ;  0  ;  0
[19,10,19]  ;  0  ;  0
[22,28,1]  ;  0  ;  0
[1,3,5]  ;  0  ;  0
[18,25,11]  ;  0  ;  0
[1,24,1]  ;  0  ;  0
[3,3,6]  ;  0  ;  0
[28,0,27]  ;  37  ;  89
[11,2,23]  ;  0  ;  0
[27,14,5]  ;  0  ;  0
[28,0,6]  ;  0  ;  0
[1,29,15]  ;  50  ;  396
[4,18,16]  ;  0  ;  0
[19,24,14]  ;  0  ;  0
[16,15,2]  ;  27  ;  87
[22,29,18]  ;  0  ;  0
[29,9,24]  ;  0  ;  0
[21,26,13]  ;  19  ;  7
[19,27,2]  ;  31  ;  86
[1,3,23]  ;  0  ;  0
[2,15,0]  ;  29  ;  41
[7,10,0]  ;  0  ;  0
[2,11,4]  ;  15  ;  7
[22,3,15]  ;  0  ;  0
[2,28,20]  ;  47  ;  502
[8,18,2]  ;  0  ;  0
[24,2,2]  ;  49  ;  175
[0,20,29]  ;  0  ;  0
[23,25,7]  ;  0  ;  0
[12,6,29]  ;  0  ;  0
[25,9,16]  ;  0  ;  0
[26,22,9]  ;  0  ;  0
[5,20,14]  ;  32  ;  113
[6,5,6]  ;  0  ;  0
[24,27,18]  ;  30  ;  47
[20,21,9]  ;  21  ;  22
[25,8,10]  ;  19  ;  18
[20,0,22]  ;  0  ;  0
[17,11,29]  ;  34  ;  77
[12,0,7]  ;  0  ;  0
[26,22,5]  ;  0  ;  0
[1,13,27]  ;  0  ;  0
[8,15,28]  ;  39  ;  148
[18,0,26]  ;  0  ;  0
[17,11,9]  ;  0  ;  0
[3,21,19]  ;  0  ;  0
[17,15,19]  ;  0  ;  0
[13,6,18]  ;  29  ;  67
[15,10,8]  ;  10  ;  3
[2,7,1]  ;  0  ;  0
[27,23,9]  ;  26  ;  12
[29,14,4]  ;  0  ;  0
[21,15,13]  ;  0  ;  0
[22,12,3]  ;  0  ;  0
[26,29,10]  ;  24  ;  53
[26,28,18]  ;  0  ;  0
[8,28,20]  ;  0  ;  0
[5,25,5]  ;  0  ;  0
[20,0,26]  ;  18  ;  18
[2,24,7]  ;  23  ;  42
[20,11,25]  ;  40  ;  181
[20,17,17]  ;  0  ;  0
[24,22,27]  ;  40  ;  317
[17,13,5]  ;  24  ;  60
[0,28,2]  ;  33  ;  46
[9,12,23]  ;  25  ;  40
[14,28,5]  ;  26  ;  13
[28,16,12]  ;  0  ;  0
[29,2,21]  ;  43  ;  432
[15,13,5]  ;  40  ;  131
[21,23,12]  ;  0  ;  0
[20,23,4]  ;  24  ;  22
[28,9,23]  ;  36  ;  79
[18,15,12]  ;  0  ;  0
[12,22,7]  ;  0  ;  0
[3,8,19]  ;  0  ;  0
[6,2,22]  ;  21  ;  21
[17,14,27]  ;  42  ;  263
[19,29,15]  ;  0  ;  0
[11,7,12]  ;  0  ;  0
[23,28,0]  ;  0  ;  0
[23,12,14]  ;  6  ;  1
[17,12,4]  ;  0  ;  0
[29,29,22]  ;  0  ;  0
[4,14,22]  ;  26  ;  45
[3,5,19]  ;  36  ;  123
[10,3,13]  ;  0  ;  0
[4,15,1]  ;  57  ;  1093
[5,9,6]  ;  33  ;  132
[20,10,0]  ;  0  ;  0
[6,15,12]  ;  20  ;  22
[15,20,14]  ;  26  ;  58
[13,17,20]  ;  0  ;  0
[10,6,0]  ;  41  ;  145
[15,8,6]  ;  0  ;  0
[18,3,20]  ;  0  ;  0
[14,3,17]  ;  0  ;  0
[16,20,28]  ;  0  ;  0
[26,0,1]  ;  43  ;  423
[16,9,26]  ;  0  ;  0
[24,14,6]  ;  0  ;  0
[4,14,6]  ;  30  ;  113
[20,28,23]  ;  0  ;  0
[14,21,0]  ;  51  ;  546
[14,10,14]  ;  26  ;  54
[6,8,26]  ;  0  ;  0
[11,1,17]  ;  22  ;  29
[25,18,24]  ;  0  ;  0
[22,9,27]  ;  0  ;  0
[14,11,29]  ;  17  ;  18
[21,26,3]  ;  0  ;  0
[9,13,20]  ;  11  ;  5
[12,17,13]  ;  0  ;  0
[28,20,28]  ;  27  ;  74
[24,14,26]  ;  24  ;  51
[3,8,7]  ;  0  ;  0
[12,7,1]  ;  0  ;  0
[12,1,14]  ;  0  ;  0
[10,7,26]  ;  0  ;  0
[17,21,2]  ;  13  ;  5
[5,24,13]  ;  31  ;  104
[14,17,15]  ;  0  ;  0
[17,20,9]  ;  0  ;  0
[28,20,8]  ;  23  ;  17
[0,19,23]  ;  19  ;  9
[7,10,3]  ;  36  ;  93
[18,6,0]  ;  0  ;  0
[1,15,15]  ;  23  ;  33
[7,3,4]  ;  0  ;  0
[20,10,22]  ;  32  ;  113
[20,14,15]  ;  14  ;  4
[8,2,0]  ;  50  ;  457
[28,24,14]  ;  0  ;  0
[3,25,4]  ;  0  ;  0
[21,5,3]  ;  19  ;  29
[23,20,25]  ;  0  ;  0
[9,15,29]  ;  29  ;  50
[0,2,2]  ;  56  ;  403
[17,2,5]  ;  0  ;  0
[14,22,0]  ;  0  ;  0
[13,15,16]  ;  36  ;  161
[10,4,13]  ;  0  ;  0
[6,9,25]  ;  0  ;  0
[0,0,13]  ;  0  ;  0
[9,1,29]  ;  47  ;  320
[26,24,7]  ;  9  ;  3
[8,18,26]  ;  0  ;  0
[24,29,6]  ;  0  ;  0
[4,9,0]  ;  28  ;  66
[14,17,3]  ;  0  ;  0
[27,18,4]  ;  35  ;  192
[4,4,17]  ;  0  ;  0
[5,21,24]  ;  30  ;  74
[25,23,27]  ;  0  ;  0
[7,13,0]  ;  0  ;  0
[18,15,10]  ;  0  ;  0
[0,16,10]  ;  0  ;  0
[11,21,3]  ;  16  ;  21
[29,6,17]  ;  0  ;  0
[13,6,1]  ;  22  ;  24
[19,25,12]  ;  0  ;  0
[20,8,19]  ;  29  ;  106
[3,12,17]  ;  41  ;  140
[3,28,13]  ;  35  ;  83
[11,17,23]  ;  29  ;  88
[22,20,20]  ;  31  ;  137
[6,26,0]  ;  0  ;  0
[17,18,14]  ;  0  ;  0
[27,4,4]  ;  37  ;  208
[3,2,22]  ;  0  ;  0
[27,21,23]  ;  0  ;  0
[9,9,20]  ;  0  ;  0
[29,10,5]  ;  45  ;  525
[12,2,7]  ;  26  ;  32
[21,29,5]  ;  0  ;  0
[5,24,28]  ;  29  ;  87
[3,22,22]  ;  39  ;  168
[25,15,21]  ;  15  ;  8
[28,7,5]  ;  29  ;  128
[10,23,5]  ;  23  ;  43
[9,27,21]  ;  26  ;  23
[15,15,24]  ;  16  ;  12
[7,19,24]  ;  0  ;  0
[13,20,29]  ;  0  ;  0
[6,3,22]  ;  16  ;  14
[25,17,25]  ;  0  ;  0
[17,9,24]  ;  0  ;  0
[24,24,15]  ;  0  ;  0
[8,17,21]  ;  21  ;  19
[18,29,14]  ;  24  ;  32
[15,2,0]  ;  39  ;  205
[14,8,14]  ;  0  ;  0
[19,12,4]  ;  0  ;  0
[23,5,13]  ;  27  ;  61
[8,10,13]  ;  0  ;  0
[15,8,0]  ;  50  ;  455
[1,21,23]  ;  0  ;  0
[24,27,10]  ;  0  ;  0
[1,24,15]  ;  0  ;  0
[20,22,14]  ;  0  ;  0
[24,10,17]  ;  16  ;  10
[14,16,27]  ;  0  ;  0
[0,9,22]  ;  0  ;  0
[7,27,21]  ;  0  ;  0
[1,14,13]  ;  21  ;  17
[26,4,14]  ;  46  ;  434
[8,0,2]  ;  0  ;  0
[18,18,27]  ;  29  ;  56
[15,7,0]  ;  47  ;  543
[25,4,9]  ;  0  ;  0
[7,14,29]  ;  29  ;  73
[16,7,18]  ;  0  ;  0
[28,29,6]  ;  44  ;  283
[0,21,14]  ;  29  ;  86
[22,2,27]  ;  0  ;  0
[14,0,1]  ;  0  ;  0
[14,27,27]  ;  57  ;  661
[22,11,11]  ;  0  ;  0
[10,25,10]  ;  0  ;  0
[29,8,13]  ;  33  ;  117
[17,7,19]  ;  0  ;  0
[7,19,2]  ;  40  ;  138
[4,4,8]  ;  33  ;  88
[16,13,11]  ;  0  ;  0
[23,1,7]  ;  0  ;  0
[22,15,13]  ;  19  ;  12
[27,12,9]  ;  0  ;  0
[8,8,1]  ;  0  ;  0
[27,7,21]  ;  29  ;  23
[23,6,13]  ;  0  ;  0
[2,19,12]  ;  0  ;  0
[8,10,19]  ;  12  ;  5
[11,29,23]  ;  24  ;  48
[28,17,1]  ;  0  ;  0
[25,3,2]  ;  0  ;  0
[24,21,5]  ;  19  ;  6
[21,0,0]  ;  36  ;  129
[17,20,8]  ;  29  ;  91
[16,10,28]  ;  36  ;  184
[3,13,5]  ;  0  ;  0
[4,22,17]  ;  29  ;  33
[13,19,1]  ;  0  ;  0
[4,0,15]  ;  15  ;  13
[13,6,17]  ;  33  ;  99
[23,8,1]  ;  0  ;  0
[14,4,10]  ;  18  ;  21
[25,15,19]  ;  17  ;  7
[23,0,1]  ;  0  ;  0
[0,15,18]  ;  0  ;  0
[29,25,15]  ;  0  ;  0
[3,14,11]  ;  41  ;  360
[29,5,5]  ;  0  ;  0
[26,15,4]  ;  52  ;  642
[14,26,17]  ;  0  ;  0
[15,6,4]  ;  41  ;  221
[26,24,15]  ;  0  ;  0
[26,28,10]  ;  36  ;  90
[16,11,1]  ;  0  ;  0
[1,3,28]  ;  41  ;  372
[6,20,2]  ;  0  ;  0
[12,17,18]  ;  29  ;  99
[3,12,20]  ;  0  ;  0
[17,29,6]  ;  0  ;  0
[1,1,27]  ;  0  ;  0
[23,10,6]  ;  0  ;  0
[22,1,27]  ;  34  ;  179
[6,13,6]  ;  0  ;  0
[5,26,22]  ;  27  ;  44
[21,24,11]  ;  43  ;  371
[8,27,1]  ;  13  ;  4
[29,0,9]  ;  0  ;  0
[1,14,1]  ;  0  ;  0
[27,20,25]  ;  0  ;  0
[22,11,8]  ;  18  ;  16
[5,14,23]  ;  0  ;  0
[21,15,26]  ;  0  ;  0
[26,24,14]  ;  0  ;  0
[28,21,7]  ;  28  ;  85
[0,23,25]  ;  35  ;  170
[12,26,9]  ;  0  ;  0
[13,1,4]  ;  0  ;  0
[18,18,24]  ;  27  ;  45
[12,12,22]  ;  16  ;  8
[12,27,29]  ;  17  ;  26
[24,18,0]  ;  43  ;  172
[6,2,9]  ;  36  ;  184
[9,12,28]  ;  33  ;  87
[15,18,0]  ;  0  ;  0
[7,20,5]  ;  9  ;  3
[7,3,7]  ;  0  ;  0
[23,26,29]  ;  0  ;  0
[29,21,12]  ;  0  ;  0
[7,24,18]  ;  0  ;  0
[12,22,25]  ;  23  ;  29
[7,15,18]  ;  27  ;  46
[12,17,6]  ;  0  ;  0
[18,16,22]  ;  0  ;  0
[8,8,14]  ;  43  ;  299
[14,3,16]  ;  44  ;  319
[8,20,12]  ;  26  ;  47
[9,20,8]  ;  0  ;  0
[6,0,0]  ;  34  ;  68
[6,19,0]  ;  34  ;  120
[1,16,13]  ;  0  ;  0
[1,2,17]  ;  23  ;  37
[8,11,12]  ;  0  ;  0
[25,14,14]  ;  0  ;  0
[9,9,18]  ;  44  ;  527
[23,25,5]  ;  34  ;  89
[20,14,10]  ;  23  ;  40
[20,8,8]  ;  47  ;  498
[0,27,19]  ;  0  ;  0
[5,10,9]  ;  0  ;  0
[22,20,14]  ;  25  ;  32
[19,16,13]  ;  32  ;  101
[21,0,10]  ;  39  ;  116
[10,15,8]  ;  33  ;  98
[0,26,9]  ;  0  ;  0
[27,10,19]  ;  0  ;  0
[24,15,14]  ;  0  ;  0
[15,25,15]  ;  0  ;  0
[10,1,11]  ;  40  ;  128
[3,15,18]  ;  0  ;  0
[23,28,14]  ;  0  ;  0
[26,28,13]  ;  18  ;  14
[24,19,4]  ;  16  ;  12
[14,13,21]  ;  0  ;  0
[17,11,6]  ;  0  ;  0
[15,4,11]  ;  12  ;  2
[25,8,1]  ;  15  ;  9
[12,27,19]  ;  40  ;  243
[2,11,7]  ;  9  ;  3
[10,19,22]  ;  19  ;  14
[1,29,6]  ;  0  ;  0
[24,10,3]  ;  0  ;  0
[4,6,26]  ;  0  ;  0
[23,29,19]  ;  0  ;  0
[14,29,21]  ;  0  ;  0
[9,4,12]  ;  39  ;  177
[3,25,2]  ;  0  ;  0
[19,1,21]  ;  0  ;  0
[29,24,7]  ;  0  ;  0
[1,20,14]  ;  26  ;  51
[29,6,4]  ;  0  ;  0
[4,18,19]  ;  0  ;  0
[8,5,26]  ;  27  ;  37
[2,4,12]  ;  23  ;  34
[29,5,10]  ;  25  ;  33
[3,21,3]  ;  19  ;  16
[4,4,15]  ;  43  ;  369
[8,26,24]  ;  0  ;  0
[24,1,6]  ;  0  ;  0
[25,16,29]  ;  0  ;  0
[5,18,15]  ;  0  ;  0
[6,12,19]  ;  0  ;  0
[22,12,17]  ;  0  ;  0
[25,26,28]  ;  39  ;  314
[12,5,27]  ;  0  ;  0
[16,9,18]  ;  0  ;  0
[21,20,0]  ;  29  ;  46
[11,25,10]  ;  39  ;  171
[6,26,20]  ;  27  ;  44
[11,18,23]  ;  0  ;  0
[3,1,16]  ;  0  ;  0
[23,14,11]  ;  30  ;  66
[24,8,22]  ;  45  ;  276
[26,23,2]  ;  0  ;  0
[15,27,17]  ;  0  ;  0
[6,20,26]  ;  0  ;  0
[22,11,25]  ;  0  ;  0
[2,29,29]  ;  50  ;  224
[22,15,24]  ;  32  ;  154
[6,11,8]  ;  0  ;  0
[3,5,6]  ;  53  ;  816
[25,7,9]  ;  18  ;  16
[16,29,16]  ;  32  ;  139
[18,21,25]  ;  0  ;  0
[28,26,22]  ;  63  ;  1492
[24,7,7]  ;  9  ;  2
[11,25,20]  ;  0  ;  0
[20,21,13]  ;  36  ;  160
[0,10,6]  ;  42  ;  192
[16,27,20]  ;  0  ;  0
[22,16,0]  ;  0  ;  0
[22,22,26]  ;  0  ;  0
[25,25,19]  ;  0  ;  0
[13,23,5]  ;  35  ;  118
[19,27,17]  ;  0  ;  0
[17,28,13]  ;  0  ;  0
[13,13,20]  ;  36  ;  134
[0,3,8]  ;  0  ;  0
[5,10,7]  ;  30  ;  106
[20,2,23]  ;  13  ;  3
[23,13,10]  ;  0  ;  0
[29,19,7]  ;  0  ;  0
[7,18,6]  ;  0  ;  0
[0,29,7]  ;  0  ;  0
[23,25,12]  ;  17  ;  6
[4,27,21]  ;  24  ;  39
[26,27,2]  ;  0  ;  0
[25,6,26]  ;  0  ;  0
[27,0,4]  ;  61  ;  1520
[20,0,9]  ;  0  ;  0
[26,27,10]  ;  34  ;  56
[0,12,11]  ;  0  ;  0
[12,15,23]  ;  18  ;  14
[24,21,1]  ;  0  ;  0
[21,1,28]  ;  57  ;  932
[14,25,11]  ;  0  ;  0
[27,12,20]  ;  42  ;  180
[20,6,27]  ;  31  ;  124
[4,10,1]  ;  36  ;  78
[21,19,0]  ;  0  ;  0
[2,2,17]  ;  0  ;  0
[5,9,21]  ;  34  ;  82
[19,5,18]  ;  15  ;  5
[16,21,18]  ;  16  ;  17
[27,7,6]  ;  0  ;  0
[13,13,0]  ;  0  ;  0
[21,18,18]  ;  29  ;  70
[9,0,9]  ;  0  ;  0
[5,1,1]  ;  30  ;  61
[18,21,12]  ;  0  ;  0
[13,21,28]  ;  58  ;  604
[10,9,13]  ;  0  ;  0
[4,27,5]  ;  62  ;  1317
[25,14,24]  ;  0  ;  0
[15,0,8]  ;  0  ;  0
[28,28,2]  ;  0  ;  0
[16,20,20]  ;  0  ;  0
[6,14,4]  ;  0  ;  0
[19,18,10]  ;  0  ;  0
[26,29,7]  ;  0  ;  0
[23,9,5]  ;  0  ;  0
[5,27,27]  ;  64  ;  1712
[15,27,11]  ;  0  ;  0
[26,29,1]  ;  0  ;  0
[11,1,3]  ;  0  ;  0
[3,14,9]  ;  0  ;  0
[4,4,29]  ;  0  ;  0
[27,4,22]  ;  30  ;  37
[17,6,11]  ;  31  ;  54
[24,23,23]  ;  0  ;  0
[26,27,19]  ;  0  ;  0
[9,17,15]  ;  0  ;  0
[20,0,5]  ;  28  ;  41
[19,0,5]  ;  32  ;  136
[14,13,14]  ;  0  ;  0
[27,27,14]  ;  0  ;  0
[3,29,24]  ;  29  ;  53
[2,27,14]  ;  36  ;  61
[3,9,15]  ;  12  ;  6
[25,1,7]  ;  0  ;  0
[28,11,3]  ;  48  ;  405
[12,20,26]  ;  0  ;  0
[18,25,16]  ;  0  ;  0
[2,19,10]  ;  15  ;  7
[18,19,2]  ;  0  ;  0
[4,12,16]  ;  20  ;  33
[1,4,11]  ;  27  ;  31
[28,28,24]  ;  12  ;  6
[28,2,18]  ;  18  ;  13
[25,15,5]  ;  0  ;  0
[7,6,28]  ;  0  ;  0
[6,27,2]  ;  0  ;  0
[17,1,18]  ;  17  ;  27
[2,21,18]  ;  0  ;  0
[27,7,26]  ;  47  ;  502
[24,23,17]  ;  14  ;  4
[15,13,7]  ;  27  ;  64
[26,9,1]  ;  0  ;  0
[9,7,7]  ;  42  ;  171
[12,17,29]  ;  0  ;  0
[4,10,28]  ;  36  ;  120
[23,9,22]  ;  0  ;  0
[16,24,14]  ;  0  ;  0
[10,29,16]  ;  0  ;  0
[0,8,29]  ;  0  ;  0
[17,14,3]  ;  36  ;  176
[11,20,22]  ;  0  ;  0
[3,2,4]  ;  49  ;  612
[13,6,15]  ;  0  ;  0
[5,22,20]  ;  29  ;  63
[17,14,23]  ;  0  ;  0
[0,21,7]  ;  32  ;  33
[25,28,0]  ;  0  ;  0
[15,3,19]  ;  0  ;  0
[14,6,5]  ;  14  ;  7
[8,21,27]  ;  29  ;  81
[24,8,5]  ;  0  ;  0
[7,13,4]  ;  0  ;  0
[9,11,5]  ;  20  ;  11
[12,25,25]  ;  0  ;  0
[12,19,3]  ;  0  ;  0
[10,27,10]  ;  35  ;  136
[7,5,12]  ;  0  ;  0
[2,26,11]  ;  38  ;  271
[18,13,10]  ;  26  ;  63
[24,21,15]  ;  0  ;  0
[13,27,5]  ;  0  ;  0
[28,18,2]  ;  30  ;  77
[19,17,15]  ;  0  ;  0
[18,24,28]  ;  45  ;  282
[7,26,27]  ;  0  ;  0
[1,9,18]  ;  0  ;  0
[22,8,4]  ;  24  ;  32
[5,25,10]  ;  31  ;  55
[18,13,27]  ;  26  ;  67
[4,15,4]  ;  59  ;  801
[28,28,5]  ;  0  ;  0
[11,2,20]  ;  35  ;  118
[4,21,25]  ;  43  ;  143
[14,2,18]  ;  0  ;  0
[24,0,2]  ;  0  ;  0
[21,12,11]  ;  0  ;  0
[15,21,13]  ;  0  ;  0
[28,13,22]  ;  29  ;  77
[21,16,29]  ;  42  ;  241
[1,1,3]  ;  25  ;  6
[4,24,28]  ;  52  ;  743
[14,19,24]  ;  12  ;  7
[29,5,24]  ;  0  ;  0
[13,10,27]  ;  0  ;  0
[6,10,10]  ;  0  ;  0
[3,10,26]  ;  0  ;  0
[21,11,15]  ;  9  ;  2
[1,7,18]  ;  56  ;  892
[4,22,25]  ;  19  ;  25
[14,11,13]  ;  0  ;  0
[22,18,5]  ;  31  ;  68
[17,10,24]  ;  18  ;  11
[12,28,15]  ;  0  ;  0
[16,23,29]  ;  40  ;  304
[1,27,19]  ;  0  ;  0
[16,8,7]  ;  25  ;  42
[16,14,26]  ;  32  ;  149
[18,20,7]  ;  0  ;  0
[14,17,4]  ;  37  ;  181
[1,22,25]  ;  32  ;  140
[1,12,5]  ;  0  ;  0
[1,5,14]  ;  38  ;  187
[2,24,10]  ;  0  ;  0
[29,8,26]  ;  35  ;  61
[17,9,5]  ;  8  ;  1
[25,3,3]  ;  37  ;  250
[7,6,14]  ;  22  ;  20
[11,27,24]  ;  0  ;  0
[11,4,0]  ;  17  ;  7
[7,4,18]  ;  0  ;  0
[8,14,9]  ;  20  ;  30
[16,28,13]  ;  27  ;  82
[21,11,3]  ;  24  ;  22
[3,6,2]  ;  24  ;  37
[23,17,1]  ;  33  ;  47
[21,22,16]  ;  29  ;  78
[7,20,21]  ;  0  ;  0
[10,0,11]  ;  0  ;  0
[6,9,17]  ;  29  ;  43
[9,12,3]  ;  17  ;  14
[19,24,21]  ;  0  ;  0
[4,1,28]  ;  0  ;  0
[13,14,5]  ;  0  ;  0
[28,27,23]  ;  11  ;  4
[9,0,22]  ;  0  ;  0
[24,15,6]  ;  0  ;  0
[28,5,14]  ;  0  ;  0
[27,13,29]  ;  0  ;  0
[13,17,9]  ;  0  ;  0
[4,7,1]  ;  44  ;  162
[10,16,16]  ;  0  ;  0
[14,11,25]  ;  0  ;  0
[14,14,28]  ;  0  ;  0
[14,12,4]  ;  24  ;  29
[11,27,2]  ;  0  ;  0
[6,26,25]  ;  0  ;  0
[6,26,23]  ;  37  ;  148
[13,18,12]  ;  0  ;  0
[29,26,2]  ;  0  ;  0
[17,3,29]  ;  0  ;  0
[17,29,7]  ;  0  ;  0
[19,2,25]  ;  37  ;  93
[20,7,16]  ;  0  ;  0
[20,6,0]  ;  0  ;  0
[28,9,17]  ;  20  ;  24
[18,13,19]  ;  0  ;  0
[12,27,7]  ;  0  ;  0
[9,21,15]  ;  33  ;  92
[9,5,26]  ;  0  ;  0
[29,8,21]  ;  0  ;  0
[22,25,22]  ;  10  ;  3
[17,27,18]  ;  22  ;  40
[1,2,7]  ;  0  ;  0
[19,29,7]  ;  0  ;  0
[3,15,29]  ;  0  ;  0
[28,11,2]  ;  0  ;  0
[6,12,13]  ;  0  ;  0
[16,23,9]  ;  0  ;  0
[8,14,14]  ;  0  ;  0
[2,14,25]  ;  4  ;  1
[1,16,1]  ;  34  ;  116
[17,22,9]  ;  20  ;  25
[6,14,3]  ;  0  ;  0
[18,7,11]  ;  0  ;  0
[12,18,28]  ;  32  ;  70
[12,25,8]  ;  0  ;  0
[11,13,21]  ;  34  ;  133
[11,8,29]  ;  39  ;  259
[24,28,1]  ;  33  ;  110
[8,19,10]  ;  36  ;  159
[22,16,21]  ;  41  ;  340
[6,19,2]  ;  37  ;  124
[16,24,22]  ;  0  ;  0
[0,15,12]  ;  0  ;  0
[7,6,25]  ;  36  ;  204
[4,0,9]  ;  19  ;  19
[0,15,14]  ;  6  ;  1
[6,16,5]  ;  26  ;  33
[14,20,9]  ;  0  ;  0
[20,29,27]  ;  65  ;  1388
[9,16,10]  ;  41  ;  282
[22,6,6]  ;  0  ;  0
[5,20,1]  ;  48  ;  645
[6,20,19]  ;  0  ;  0
[6,3,10]  ;  38  ;  159
[10,21,5]  ;  0  ;  0
[16,29,14]  ;  0  ;  0
[3,3,14]  ;  0  ;  0
[19,3,24]  ;  0  ;  0
[1,4,27]  ;  0  ;  0
[18,26,11]  ;  0  ;  0
[6,12,11]  ;  0  ;  0
[21,16,26]  ;  0  ;  0
[11,25,3]  ;  27  ;  55
[4,8,11]  ;  37  ;  119
[2,22,17]  ;  22  ;  19
[11,22,22]  ;  0  ;  0
[0,9,23]  ;  36  ;  241
[8,11,5]  ;  25  ;  28
[24,22,28]  ;  50  ;  591
[19,9,10]  ;  0  ;  0
[6,15,10]  ;  20  ;  16
[7,9,28]  ;  36  ;  174
[20,12,5]  ;  0  ;  0
[27,21,28]  ;  43  ;  329
[22,18,6]  ;  0  ;  0
[8,16,17]  ;  31  ;  135
[7,18,9]  ;  32  ;  100
[24,4,1]  ;  27  ;  24
[12,6,0]  ;  0  ;  0
[16,25,19]  ;  0  ;  0
[20,14,21]  ;  39  ;  160
[22,26,18]  ;  15  ;  14
[28,7,3]  ;  25  ;  33
[25,13,15]  ;  0  ;  0
[4,18,14]  ;  22  ;  24
[4,26,4]  ;  37  ;  191
[27,25,13]  ;  0  ;  0
[0,29,21]  ;  27  ;  45
[7,23,3]  ;  20  ;  32
[8,17,6]  ;  0  ;  0
[0,8,4]  ;  41  ;  220
[21,28,1]  ;  0  ;  0
[22,6,21]  ;  0  ;  0
[3,2,18]  ;  0  ;  0
[23,17,13]  ;  0  ;  0
[2,17,8]  ;  34  ;  148
[10,22,24]  ;  0  ;  0
[17,15,15]  ;  0  ;  0
[15,6,18]  ;  0  ;  0
[17,26,21]  ;  20  ;  18
[12,9,18]  ;  0  ;  0
[29,22,1]  ;  35  ;  145
[0,10,5]  ;  0  ;  0
[27,2,5]  ;  22  ;  20
[29,23,8]  ;  0  ;  0
[7,8,25]  ;  32  ;  65
[13,7,11]  ;  27  ;  102
[24,1,13]  ;  27  ;  80
[10,2,19]  ;  0  ;  0
[17,10,22]  ;  0  ;  0
[24,28,3]  ;  19  ;  12
[19,12,9]  ;  0  ;  0
[17,28,1]  ;  0  ;  0
[2,5,15]  ;  0  ;  0
[12,8,2]  ;  0  ;  0
[27,18,20]  ;  0  ;  0
[8,20,27]  ;  43  ;  461
[14,26,12]  ;  42  ;  262
[7,5,20]  ;  0  ;  0
[4,29,21]  ;  0  ;  0
[13,3,16]  ;  0  ;  0
[1,17,15]  ;  0  ;  0
[6,8,18]  ;  21  ;  21
[21,7,27]  ;  29  ;  74
[20,10,7]  ;  0  ;  0
[14,25,27]  ;  52  ;  676
[13,24,2]  ;  34  ;  74
[11,6,3]  ;  31  ;  86
[1,23,18]  ;  0  ;  0
[1,22,1]  ;  39  ;  294
[14,24,24]  ;  26  ;  50
[24,5,7]  ;  0  ;  0
[17,20,21]  ;  0  ;  0
[12,3,9]  ;  41  ;  307
[21,2,16]  ;  16  ;  16
[20,15,7]  ;  32  ;  75
[16,8,28]  ;  0  ;  0
[24,24,10]  ;  0  ;  0
[25,22,22]  ;  39  ;  152
[16,0,3]  ;  21  ;  16
[12,21,4]  ;  0  ;  0
[24,28,9]  ;  0  ;  0
[22,6,19]  ;  0  ;  0
[27,16,9]  ;  42  ;  202
[9,6,3]  ;  25  ;  14
[3,6,17]  ;  0  ;  0
[21,23,5]  ;  34  ;  115
[6,19,12]  ;  22  ;  11
[0,13,29]  ;  0  ;  0
[9,24,25]  ;  0  ;  0
[2,20,24]  ;  0  ;  0
[23,18,21]  ;  34  ;  180
[8,14,1]  ;  34  ;  135
[24,11,12]  ;  0  ;  0
[1,29,3]  ;  29  ;  38
[0,25,1]  ;  0  ;  0
[21,27,13]  ;  23  ;  30
[23,14,20]  ;  0  ;  0
[26,12,13]  ;  40  ;  326
[20,13,8]  ;  0  ;  0
[9,25,23]  ;  0  ;  0
[27,1,10]  ;  41  ;  264
[3,1,11]  ;  43  ;  392
[29,7,17]  ;  48  ;  524
[16,9,24]  ;  27  ;  68
[26,18,1]  ;  32  ;  66
[26,22,19]  ;  0  ;  0
[28,21,27]  ;  43  ;  837
[10,21,2]  ;  24  ;  53
[18,5,3]  ;  0  ;  0
[18,25,7]  ;  13  ;  5
[6,18,22]  ;  0  ;  0
[13,16,16]  ;  0  ;  0
[22,14,28]  ;  0  ;  0
